row_id,layer,ctor_module,ctor_unit,ctor_symbols,ktor_path,depth,evidence,gaps,parity_board_id
L3:feature/nodelist/networkstatus_free_all,3_op,feature/nodelist,networkstatus_free_all,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusFreeAll,ns free all thinner,
L3:feature/nodelist/networkstatus_get_bw_weight,3_op,feature/nodelist,networkstatus_get_bw_weight,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetBwWeight,ns get bw weight thinner,
L3:feature/nodelist/networkstatus_get_flavor_name,3_op,feature/nodelist,networkstatus_get_flavor_name,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetFlavorName,ns get flavor name thinner,
L3:feature/nodelist/networkstatus_get_overridable_param,3_op,feature/nodelist,networkstatus_get_overridable_param,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetOverridableParam,ns overridable param thinner,
L3:feature/nodelist/networkstatus_get_voter_by_id,3_op,feature/nodelist,networkstatus_get_voter_by_id,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetVoterById,ns get voter by id thinner,
L3:feature/nodelist/networkstatus_get_voter_sig_by_alg,3_op,feature/nodelist,networkstatus_get_voter_sig_by_alg,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetVoterSigByAlg,ns voter sig by alg thinner,
L3:feature/nodelist/networkstatus_get_weight_scale_param,3_op,feature/nodelist,networkstatus_get_weight_scale_param,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetWeightScaleParam,ns weight scale thinner,
L3:feature/nodelist/networkstatus_getinfo_by_purpose,3_op,feature/nodelist,networkstatus_getinfo_by_purpose,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetinfoByPurpose,ns getinfo by purpose thinner,
L3:feature/nodelist/networkstatus_getinfo_helper_single,3_op,feature/nodelist,networkstatus_getinfo_helper_single,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusGetinfoHelperSingle,ns getinfo helper single thinner,
L3:feature/nodelist/networkstatus_is_live,3_op,feature/nodelist,networkstatus_is_live,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusIsLive,ns is live thinner,
L3:feature/nodelist/networkstatus_map_cached_consensus,3_op,feature/nodelist,networkstatus_map_cached_consensus,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusMapCachedConsensus,ns map cached consensus thinner,
L3:feature/nodelist/networkstatus_note_certs_arrived,3_op,feature/nodelist,networkstatus_note_certs_arrived,networkstatus.h,core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusSrInfo.kt;core/src/main/kotlin/org/kotlintor/or/NetworkstatusVoterInfo.kt,D3,NodelistParityElevationTest + NetworkStatus.networkstatusNoteCertsArrived,ns note certs arrived thinner,
L3:feature/nodelist/is_legal_hexdigest,3_op,feature/nodelist,is_legal_hexdigest,nickname.h,core/src/main/kotlin/org/kotlintor/dir/Nickname.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D3,NodelistParityElevationTest + Nickname.isLegalHexdigest,is legal hexdigest thinner,
L3:feature/nodelist/is_legal_nickname,3_op,feature/nodelist,is_legal_nickname,nickname.h,core/src/main/kotlin/org/kotlintor/dir/Nickname.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D3,NodelistParityElevationTest + Nickname.isLegalNickname,is legal nickname thinner,
L3:feature/nodelist/is_legal_nickname_or_hexdigest,3_op,feature/nodelist,is_legal_nickname_or_hexdigest,nickname.h,core/src/main/kotlin/org/kotlintor/dir/Nickname.kt;core/src/main/kotlin/org/kotlintor/dir/NicknameDescribeNodeSelect.kt,D3,NodelistParityElevationTest + Nickname.isLegalNicknameOrHexdigest,is legal nickname or hexdigest thinner,
L3:feature/nodelist/choose_array_element_by_weight,3_op,feature/nodelist,choose_array_element_by_weight,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeSelect.chooseArrayElementByWeight,choose array by weight thinner,
L3:feature/nodelist/frac_nodes_with_descriptors,3_op,feature/nodelist,frac_nodes_with_descriptors,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeSelect.fracNodesWithDescriptors,frac nodes with descriptors thinner,
L3:feature/nodelist/node_sl_choose_by_bandwidth,3_op,feature/nodelist,node_sl_choose_by_bandwidth,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeSelect.nodeSlChooseByBandwidth,node sl choose by bandwidth thinner,
L3:feature/nodelist/router_choose_random_node,3_op,feature/nodelist,router_choose_random_node,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_choose_random_node,
L3:feature/nodelist/router_get_my_share_of_directory_requests,3_op,feature/nodelist,router_get_my_share_of_directory_requests,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_get_my_share_of_directory_requests,
L3:feature/nodelist/router_is_already_dir_fetching,3_op,feature/nodelist,router_is_already_dir_fetching,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_is_already_dir_fetching,
L3:feature/nodelist/router_pick_directory_server,3_op,feature/nodelist,router_pick_directory_server,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_pick_directory_server,
L3:feature/nodelist/router_pick_directory_server_impl,3_op,feature/nodelist,router_pick_directory_server_impl,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_pick_directory_server_impl,
L3:feature/nodelist/router_pick_fallback_dirserver,3_op,feature/nodelist,router_pick_fallback_dirserver,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_pick_fallback_dirserver,
L3:feature/nodelist/router_pick_trusteddirserver,3_op,feature/nodelist,router_pick_trusteddirserver,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for router_pick_trusteddirserver,
L3:feature/nodelist/scale_array_elements_to_u64,3_op,feature/nodelist,scale_array_elements_to_u64,node_select.h,core/src/main/kotlin/org/kotlintor/dir/NodeSelect.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header node_select.h; module mirror; matched 2 path(s),op-level mapping unaudited for scale_array_elements_to_u64,
L3:feature/nodelist/nodefamily_add_nodes_to_smartlist,3_op,feature/nodelist,nodefamily_add_nodes_to_smartlist,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeFamily.nodefamilyAddNodesToSmartlist,nodefamily add nodes thinner,
L3:feature/nodelist/nodefamily_canonicalize,3_op,feature/nodelist,nodefamily_canonicalize,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeFamily.nodefamilyCanonicalize,nodefamily canonicalize thinner,
L3:feature/nodelist/nodefamily_contains_nickname,3_op,feature/nodelist,nodefamily_contains_nickname,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeFamily.nodefamilyContainsNickname,nodefamily contains nickname thinner,
L3:feature/nodelist/nodefamily_contains_node,3_op,feature/nodelist,nodefamily_contains_node,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeFamily.nodefamilyContainsNode,nodefamily contains node thinner,
L3:feature/nodelist/nodefamily_contains_rsa_id,3_op,feature/nodelist,nodefamily_contains_rsa_id,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeFamily.nodefamilyContainsRsaId,nodefamily contains rsa id thinner,
L3:feature/nodelist/nodefamily_format,3_op,feature/nodelist,nodefamily_format,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header nodefamily.h; module mirror; matched 2 path(s),op-level mapping unaudited for nodefamily_format,
L3:feature/nodelist/nodefamily_free_,3_op,feature/nodelist,nodefamily_free_,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header nodefamily.h; module mirror; matched 2 path(s),op-level mapping unaudited for nodefamily_free_,
L3:feature/nodelist/nodefamily_free_all,3_op,feature/nodelist,nodefamily_free_all,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header nodefamily.h; module mirror; matched 2 path(s),op-level mapping unaudited for nodefamily_free_all,
L3:feature/nodelist/nodefamily_from_members,3_op,feature/nodelist,nodefamily_from_members,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header nodefamily.h; module mirror; matched 2 path(s),op-level mapping unaudited for nodefamily_from_members,
L3:feature/nodelist/nodefamily_parse,3_op,feature/nodelist,nodefamily_parse,nodefamily.h,core/src/main/kotlin/org/kotlintor/dir/NodeFamily.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D2,header nodefamily.h; module mirror; matched 2 path(s),op-level mapping unaudited for nodefamily_parse,
L3:feature/nodelist/count_loading_descriptors_progress,3_op,feature/nodelist,count_loading_descriptors_progress,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.countLoadingDescriptorsProgress,count loading descriptors thinner,
L3:feature/nodelist/get_dir_info_status_string,3_op,feature/nodelist,get_dir_info_status_string,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.getDirInfoStatusString,get dir info status string thinner,
L3:feature/nodelist/link_specifier_smartlist_free_,3_op,feature/nodelist,link_specifier_smartlist_free_,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.linkSpecifierSmartlistFree_,link specifier smartlist free thinner,
L3:feature/nodelist/node_allows_single_hop_exits,3_op,feature/nodelist,node_allows_single_hop_exits,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeAllowsSingleHopExits,node allows single hop thinner,
L3:feature/nodelist/node_ed25519_id_matches,3_op,feature/nodelist,node_ed25519_id_matches,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeEd25519IdMatches,node ed25519 id matches thinner,
L3:feature/nodelist/node_exit_policy_is_exact,3_op,feature/nodelist,node_exit_policy_is_exact,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,L3OpElevationTest + Policies.nodeExitPolicyIsExact,exit exact thinner,
L3:feature/nodelist/node_exit_policy_rejects_all,3_op,feature/nodelist,node_exit_policy_rejects_all,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,L3OpElevationTest + Policies.nodeExitPolicyRejectsAll,node rejects all thinner,
L3:feature/nodelist/node_family_list_contains,3_op,feature/nodelist,node_family_list_contains,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeFamilyListContains,node family list contains thinner,
L3:feature/nodelist/node_get_addr,3_op,feature/nodelist,node_get_addr,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetAddr,node get addr thinner,
L3:feature/nodelist/node_get_address_string,3_op,feature/nodelist,node_get_address_string,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetAddressString,node get address string thinner,
L3:feature/nodelist/node_get_all_orports,3_op,feature/nodelist,node_get_all_orports,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetAllOrports,node get all orports thinner,
L3:feature/nodelist/node_get_by_hex_id,3_op,feature/nodelist,node_get_by_hex_id,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetByHexId,node get by hex id thinner,
L3:feature/nodelist/node_get_curve25519_onion_key,3_op,feature/nodelist,node_get_curve25519_onion_key,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetCurve25519OnionKey,node get curve25519 key thinner,
L3:feature/nodelist/node_get_declared_uptime,3_op,feature/nodelist,node_get_declared_uptime,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetDeclaredUptime,node get declared uptime thinner,
L3:feature/nodelist/node_get_mutable_by_ed25519_id,3_op,feature/nodelist,node_get_mutable_by_ed25519_id,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetMutableByEd25519Id,node get mutable ed25519 thinner,
L3:feature/nodelist/node_get_nickname,3_op,feature/nodelist,node_get_nickname,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetNickname,node get nickname thinner,
L3:feature/nodelist/node_get_platform,3_op,feature/nodelist,node_get_platform,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetPlatform,node get platform thinner,
L3:feature/nodelist/node_get_pref_dirport,3_op,feature/nodelist,node_get_pref_dirport,nodelist.h,core/src/main/kotlin/org/kotlintor/dir/NodeList.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,NodelistParityElevationTest + NodeList.nodeGetPrefDirport,node get pref dirport thinner,
